time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
5.297082279182,0.794213046296727,0.607639397251423,-0.98994939041337,-55.3900722854735,-185.16837097122,28.4528469005227,0.792223747276888,0.610230722145785,-1.11965692066477,-55.9047761935177,-176.406154032341
5.3,0.792223747276888,0.610230722145785,-1.11965692066477,-55.9047761935177,-176.406154032341,28.0071231136931,0.790593328383091,0.612341562460156,-1.22116460266216,-56.2754192928553,-169.697613398582
5.30218413855042,0.790593328383091,0.612341562460156,-1.22116460266216,-56.2754192928553,-169.697613398582,27.6355322029264,0.788838440274157,0.614600614338967,-1.30970911676812,-56.6336613447249,-164.019838302469
5.30436827710083,0.788838440274157,0.614600614338967,-1.30970911676812,-56.6336613447249,-164.019838302469,27.2179585032252,0.785970315988912,0.6182642334668,-1.41846915971808,-57.1487195223648,-157.023435722245
5.30764841280332,0.785970315988912,0.6182642334668,-1.41846915971808,-57.1487195223648,-157.023435722245,26.5184396203914,0.781905858244619,0.623396526171541,-1.56291620358706,-57.767292175889,-147.672051785485
5.31183723963985,0.781905858244619,0.623396526171541,-1.56291620358706,-57.767292175889,-147.672051785485,25.5277978621779,0.779127170125114,0.626865896961089,-1.69011790839434,-58.133808373921,-139.361326073147
5.31446721029498,0.779127170125114,0.626865896961089,-1.69011790839434,-58.133808373921,-139.361326073147,24.8659776427127,0.776176696452201,0.630515452534311,-1.78444441928484,-58.4839355126975,-133.129675075988
5.31709718095011,0.776176696452201,0.630515452534311,-1.78444441928484,-58.4839355126975,-133.129675075988,24.1838544211648,0.771831852068667,0.635826699763584,-1.89208132157522,-58.940642904536,-125.929182709551
5.32072388114788,0.771831852068667,0.635826699763584,-1.89208132157522,-58.940642904536,-125.929182709551,23.2234945974669,0.765731717234747,0.643160117871689,-2.02753890854376,-59.4896911684112,-116.702363307119
5.32542856962476,0.765731717234747,0.643160117871689,-2.02753890854376,-59.4896911684112,-116.702363307119,21.9672361714907,0.76193869519595,0.647649152522485,-2.14135205226589,-59.7882524788577,-108.785137820699
5.32817307421819,0.76193869519595,0.647649152522485,-2.14135205226589,-59.7882524788577,-108.785137820699,21.2385549971756,0.757978266147384,0.652279808094813,-2.22017551051915,-60.0714280784932,-103.179131240188
5.33091757881163,0.757978266147384,0.652279808094813,-2.22017551051915,-60.0714280784932,-103.179131240188,20.5179885243241,0.75293309785209,0.658097067429156,-2.30278344960586,-60.3963834374403,-97.1783488498431
5.33426148579084,0.75293309785209,0.658097067429156,-2.30278344960586,-60.3963834374403,-97.1783488498431,19.6550357702315,0.7469062883841,0.664929316824192,-2.39349286999543,-60.740535391267,-90.4141552839708
5.33806788040622,0.7469062883841,0.664929316824192,-2.39349286999543,-60.740535391267,-90.4141552839708,18.697007488879,0.740716579358102,0.671817645692663,-2.48189882759074,-61.0524987289464,-83.6064363835911
5.34179921200189,0.740716579358102,0.671817645692663,-2.48189882759074,-61.0524987289464,-83.6064363835911,17.7860636825672,0.734303323684408,0.678821499973323,-2.56190400096845,-61.3387068257936,-77.2109355432353
5.34550604568851,0.734303323684408,0.678821499973323,-2.56190400096845,-61.3387068257936,-77.2109355432353,16.9105732845772,0.730229962211618,0.6832014360995,-2.62140218818113,-61.5036306911682,-72.2802974885092
5.34778777212164,0.730229962211618,0.6832014360995,-2.62140218818113,-61.5036306911682,-72.2802974885092,16.3865474800907,0.72606428090706,0.6876268319306,-2.66359428834623,-61.6602987778556,-68.6620816641428
5.35006949855478,0.72606428090706,0.6876268319306,-2.66359428834623,-61.6602987778556,-68.6620816641428,15.8740155175814,0.719878075704545,0.694100537472722,-2.71162323759271,-61.8729357233347,-64.3930530210195
