time,sin_theta,cos_theta,theta_dot,x,x_dot,u,sin_theta_next,cos_theta_next,theta_dot_next,x_next,x_dot_next
1.46,0.231170773600895,0.972913189052735,-0.357784251534017,-43.7095930826082,-30.5365868768286,2.59745615125681,0.227637994316893,0.97374583107882,-0.365335266938088,-44.0004150832918,-28.3717382280182
1.47,0.227637994316893,0.97374583107882,-0.365335266938088,-44.0004150832918,-28.3717382280182,2.53588948139765,0.224038811354241,0.974580222971397,-0.37151664613585,-44.2703925189726,-26.2735961934153
1.48,0.224038811354241,0.974580222971397,-0.37151664613585,-44.2703925189726,-26.2735961934153,2.47537634080763,0.22038627833189,0.97541267590852,-0.376271619088731,-44.5207398448625,-24.3318337635835
1.49,0.22038627833189,0.97541267590852,-0.376271619088731,-44.5207398448625,-24.3318337635835,2.41424483055124,0.216690611699032,0.976240328403564,-0.379661925347836,-44.7516253691472,-22.5728726077211
1.5,0.216690611699032,0.976240328403564,-0.379661925347836,-44.7516253691472,-22.5728726077211,2.35360488571941,0.212963918837474,0.977060064312008,-0.382445458892798,-44.964388469164,-20.6182662203742
1.51,0.212963918837474,0.977060064312008,-0.382445458892798,-44.964388469164,-20.6182662203742,2.29507074615252,0.209214396422511,0.977869795182142,-0.384095620109473,-45.1589336704246,-18.8611523997707
1.52,0.209214396422511,0.977869795182142,-0.384095620109473,-45.1589336704246,-18.8611523997707,2.23777392370217,0.205450789110826,0.978667447733774,-0.384961503634264,-45.3359953966144,-17.0959528815283
1.53,0.205450789110826,0.978667447733774,-0.384961503634264,-45.3359953966144,-17.0959528815283,2.18139983777962,0.201680607158373,0.979451342689482,-0.385067550184169,-45.4962862863177,-15.4982396253572
1.54,0.201680607158373,0.979451342689482,-0.385067550184169,-45.4962862863177,-15.4982396253572,2.1255690434543,0.197911062780861,0.980219981039435,-0.384471315328492,-45.6401401072438,-13.8732173152558
1.55,0.197911062780861,0.980219981039435,-0.384471315328492,-45.6401401072438,-13.8732173152558,2.07094841612887,0.194148602296007,0.980972130198665,-0.383264714989658,-45.7682389724251,-12.3152225714852
1.56,0.194148602296007,0.980972130198665,-0.383264714989658,-45.7682389724251,-12.3152225714852,2.01762391419971,0.190398710131415,0.98170684584569,-0.381480806002068,-45.881181970682,-10.784983342584
1.57,0.190398710131415,0.98170684584569,-0.381480806002068,-45.881181970682,-10.784983342584,1.9652179182057,0.186666534654733,0.982423332805157,-0.379076862868718,-45.9794048706781,-9.23853212481272
1.58,0.186666534654733,0.982423332805157,-0.379076862868718,-45.9794048706781,-9.23853212481272,1.91378682727056,0.182957476805953,0.983120827610116,-0.376603517652673,-46.0630044488761,-7.9569517114595
1.59,0.182957476805953,0.983120827610116,-0.376603517652673,-46.0630044488761,-7.9569517114595,1.86345253273396,0.179274544246908,0.983799084053783,-0.373284825835822,-46.133032762181,-6.49768673089998
